id,nom,type_etablissement,telephone,adresse,ville,garde
1521,Pharmacie Aazib Abakkiwe,pharmacie,0641029048,reu aazib abakkiwe 90000 tanger - maroc,Tanger,
8509,Pharmacie Abbes,pharmacie,0539317792,"88 bis, azib hadj kadour, quartier el aouina 90000 tanger - maroc",Tanger,garde 24h/24
9252,Pharmacie Abdelmajid El Atia,pharmacie,0550108098,Lhjar Assfar Tanger - Maroc,Tanger,
3380,Pharmacie Adam,pharmacie,0663048488,"880, khandaq el ouard 90000 tanger - maroc",Tanger,
5376,Pharmacie Al Azhar,pharmacie,0539310874,"10, rue hay alaoui, bendibane 90000 tanger - maroc",Tanger,
9592,Pharmacie Al Bochra,pharmacie,0665254864,1 Rte Al Harrarine Tanger - Maroc,Tanger,
2170,Pharmacie Al Firdaous,pharmacie,0539376097,"lot. flandria, boubana 90000 tanger - maroc",Tanger,
4554,Pharmacie Al Hanae,pharmacie,0539351039,"route principale, al aouama 90000 tanger - maroc",Tanger,garde 24h/24
1805,Pharmacie Al Karam,pharmacie,0539958306,"azib abkiou, route de tetouan mghougha 90000 tanger - maroc",Tanger,garde 24h/24
1077,Pharmacie Al Majd,pharmacie,0539951684,"307, lots majd 90000 tanger - maroc",Tanger,
3331,Pharmacie Al Masjid,pharmacie,0539310379,"avenue des far, résidence al khalij, azib haj kadour 90000 tanger - maroc",Tanger,
3353,Pharmacie Al Yasmine,pharmacie,0539318909,rue ezzahraoui mohamed 90100 tanger - maroc,Tanger,
780,Pharmacie AlOuroud Malika,pharmacie,0606035669,"hay Aouama , lotiss.AlOuroud Malika Tanger",Tanger,
2311,Pharmacie Alhambra,pharmacie,0539954166,"30 bd Aicha Moussafir , hay haddad Aouama Tanger",Tanger,
8741,Pharmacie Alhilal,pharmacie,0539313629,Pharmacie Alhilal TANGER,Tanger,
2593,Pharmacie Anas,pharmacie,0531067917,"78, avenue al hoceima, rue 17, annasr 90000 tanger - maroc",Tanger,
5694,Pharmacie Andalucia,pharmacie,0539350197,"houamat soussi,lot. andalous, béni makada 90000 tanger - maroc",Tanger,
501,Pharmacie Annassiha,pharmacie,0539954505,"16, avenue koweit, hay bouhout 90000 tanger - maroc",Tanger,
3536,Pharmacie Annour,pharmacie,0539952910,"15, avenue mauritanie, dhar ejjaidi 90000 tanger - maroc",Tanger,
4871,Pharmacie Aouama Charkia,pharmacie,0539955633,"rue al kods, hay loudaya zaouia, aouama charkia 90000 tanger - maroc",Tanger,
3426,Pharmacie Aouama Gharbia,pharmacie,0539956236,"700, avenue kods, aouama gharbia 90000 tanger - maroc",Tanger,
3082,Pharmacie Arrahman,pharmacie,0531026178,"227, hay boubana rahrah 90000 tanger - maroc",Tanger,
7837,Pharmacie Asanawbar,pharmacie,0534638804,Pharmacie Asanawbar TANGER,Tanger,
9200,Pharmacie Assabr,pharmacie,0531189272,76 lotiss. Méditerranée Tanger - Maroc,Tanger,
5157,Pharmacie Atlas,pharmacie,0539311840,"16, rue ibn ardoun, nouveau quartier casabarata 90000 tanger - maroc",Tanger,
3778,Pharmacie Azhar Chifae,pharmacie,0539958321,route principale aouama charkia 90090 tanger - maroc,Tanger,
9026,Pharmacie Badri,pharmacie,0531313234,9 q. M'rabet Aouama Tanger,Tanger,
3470,Pharmacie Bait Al Makdiss,pharmacie,0539314011,"route sidi driss, hay el mers 90000 tanger - maroc",Tanger,
1509,Pharmacie Bd Moulay Rachid,pharmacie,0539302874,"oued chatt, rés duodet, tanja balia 90000 tanger - maroc",Tanger,
1151,Pharmacie Bouhout Al Aouama,pharmacie,0539957079,"70, lotissement farah, al aouama 90080 tanger - maroc",Tanger,
9409,Pharmacie Boutaour,pharmacie,0661640754,Cplexe Boutaour imm.1 n°3 Tanger - Maroc,Tanger,
3052,Pharmacie Branes,pharmacie,0539311971,"21, avenue fayçal ibn abdelaziz, casabarata 90000 tanger - maroc",Tanger,
2408,Pharmacie Branes 2,pharmacie,0539316344,"avenue, ibn abi zare, branes ii 90000 tanger - maroc",Tanger,
259,Pharmacie Chair,pharmacie,0539302652,sania kedima 90000 tanger - maroc,Tanger,
9768,Pharmacie Chairi,pharmacie,0694286535,3 Hay Mrabet El Aouama Tanger - Maroc,Tanger,
2659,Pharmacie Dar D'bagh,pharmacie,0539949292,"34, rue dar d'bagh, port medina 90000 tanger - maroc",Tanger,
3428,Pharmacie Doha Louama,pharmacie,0539951170,route al aouama 90000 tanger - maroc,Tanger,
5484,Pharmacie Du Nord,pharmacie,0539310580,"3, lot. sanae ii lot 90000 tanger - maroc",Tanger,
4408,Pharmacie El Aouama,pharmacie,0539959808,"31, avenue royaume arabie saoudite 90000 tanger - maroc",Tanger,
9312,Pharmacie Europharm,pharmacie,0531001323,hay bir Ghazi q. Al qods n° 520 Al aouama Tanger - Maroc,Tanger,
9234,Pharmacie Fahmi,pharmacie,0634341563,4 q. beausejour Tanger - Maroc,Tanger,
3932,Pharmacie Fayna,pharmacie,0539311859,"31, avenue forêt maamoura, branes ii 90000 tanger - maroc",Tanger,
5052,Pharmacie Grand Maghrib,pharmacie,0539352246,"route al aouama, lotissement andalouss, nr. 57 90080 tanger - maroc",Tanger,
9482,Pharmacie Haoumat Fatima,pharmacie,0531047270,Hay Haoumat Fatima Al Aouama Tanger - Maroc,Tanger,
4973,Pharmacie Hay Mrabett Ii,pharmacie,0539356967,"86, aouama, mrabett 2 90080 tanger - maroc",Tanger,
8954,Pharmacie Hjar Sfar,pharmacie,0531122466,Hjar Sfar Aouama Charkiya Tanger - Maroc,Tanger,
692,Pharmacie Ibn Batouta,pharmacie,0539314252,"134a , rue ibn ardounn, branes i 90000 tanger - maroc",Tanger,
4450,Pharmacie Ibn Khaldoun,pharmacie,0539360290,"lot. al majd, à côté rés. al fajr 90000 tanger - maroc",Tanger,
2407,Pharmacie Jamila,pharmacie,0539949676,"128 bis, rue de fés 90000 tanger - maroc",Tanger,
3392,Pharmacie Jihane,pharmacie,0539950198,"32 route de tétouan, hay tabchicha, mghogha kbira 90000 tanger - maroc",Tanger,
1990,Pharmacie Khadak Dir,pharmacie,0643207406,"khadak dir , aouama 90070 tanger - maroc",Tanger,
2853,Pharmacie L'amitie,pharmacie,0539398151,"14, rue rabat, complexe 1, al irfane 3 90100 tanger - maroc",Tanger,
5501,Pharmacie La Source,pharmacie,0539958247,"rue al kadissia, en face complexe al majd 90000 tanger - maroc",Tanger,
9734,Pharmacie Louay,pharmacie,0531105732,hay Al Assil Haoumat Rouafa Tanger - Maroc,Tanger,
4924,Pharmacie M'ghogha,pharmacie,0539363094,"route de tétouan, mghogha kdima 90000 tanger - maroc",Tanger,
4448,Pharmacie Madchar Aouama,pharmacie,0530120828,"madchar aouama, aouama charkia 90080 tanger - maroc",Tanger,
1776,Pharmacie Miko,pharmacie,0539954478,houmat lmrabet 90000 tanger - maroc,Tanger,
3714,Pharmacie Mister-khouch,pharmacie,0539937282,"36, avenue anfa, mister khouch 90000 tanger - maroc",Tanger,
9694,Pharmacie Moucharraf,pharmacie,0808557732,Rte Tétouan q. Azib Tanger - Maroc,Tanger,
4193,Pharmacie Mountassir,pharmacie,0539952311,"centre complexe al majd, al aouama 90000 tanger - maroc",Tanger,
3733,Pharmacie Narjis,pharmacie,0539315769,"route des far, branes ii 90000 tanger - maroc",Tanger,
4804,Pharmacie Nouvelle,pharmacie,0539313196,"4, hay al hassania nr. 2, bendibane 90000 tanger - maroc",Tanger,
9490,Pharmacie Oudaya,pharmacie,0531039109,hay Aouama Charkia Souk Khandaq Lward Tanger - Maroc,Tanger,
9306,Pharmacie Oudaya,pharmacie,0645950851,q. Oudaya Tanger - Maroc,Tanger,
956,Pharmacie Principale,pharmacie,0539316236,"rue hammadi ameziane, immeuble les roses de tanger, azib haj kaddour 90100 tanger - maroc",Tanger,
4215,Pharmacie Rabea Al Adaouia,pharmacie,0539310896,"rue 9, nr.1, casabarata, hay el jadid Tanger",Tanger,
3669,Pharmacie Salima,pharmacie,0539355813,"route principale aouama charkia, près de l'annexe administrative 19 bis 90080 - maroc Tanger",Tanger,
4648,Pharmacie Sanawbar,pharmacie,0656411787,"79, rue sanawbar lot. narjiss, branes ii 90000 tanger - maroc",Tanger,
569,Pharmacie Souk M'Sallah,pharmacie,0539933694,"127 bis, rue m'sallah 90000 tanger - maroc",Tanger,
8359,Pharmacie Taj-eddine,pharmacie,0550113906,"côté doha, val fleuri, (ex. fabrique chkayar) 90000 tanger - maroc",Tanger,
8133,Pharmacie Tajeddine,pharmacie,0539311827,Pharmacie Tajeddine TANGER,Tanger,
9292,Pharmacie Ward Aouama Alliyene,pharmacie,0624447086,hay Aouama 2 Khandak Al Ward lot 9305 Tanger - Maroc,Tanger,
1137,Pharmacie Ward Louama,pharmacie,0624447080,"lotissement 9305, khandaq al ward Tanger",Tanger,
6847,Pharmacie Zineb,pharmacie,0539362534,"45, avenue aicha al moussafir, al aouama 90000 tanger - maroc",Tanger,
8598,Pharmacie Zone Industrielle Tanger,pharmacie,0539953063,"route de tétouan, mghogha kebira 90000 tanger - maroc",Tanger,
125,Pharmacie Zouitina,pharmacie,0539352551,"quartier farah nr.52, béni makada 90000 tanger - maroc",Tanger,
9913,Pharmacie Zoutina,pharmacie,0531060042,"12309, Tangier 12309",Tanger,
4,Pharmacie et Parapharmacie SatFilage,pharmacie,0539315460,avenue moulay rachid 90000 tanger - maroc,Tanger,
5250,Pharmacie 20 Août,pharmacie,0536679255,52 lotiss. 20 Août hay Takaddoum Taourirt,Taourirt,
5759,Pharmacie ALHouria,pharmacie,0536695660,71 rue Midelt hay ElHouria Taourirt,Taourirt,
785,Pharmacie Achour,pharmacie,0536698461,108 lotiss. Nassim - Autre ville Taourirt,Taourirt,
5374,Pharmacie Al Fath,pharmacie,0534556744,203 lotiss. My Ali Chrif Taourirt,Taourirt,
4508,Pharmacie Al Khalil,pharmacie,0536699640,1076 rue Boudnib hay Takaddoum Taourirt,Taourirt,
7745,Pharmacie Al Maghrib,pharmacie,0536698575,334 lot Mly Ali Cherif TAOURIRT,Taourirt,
1812,Pharmacie Al Mariniyine,pharmacie,0536695723,19 lotis wahda Taourirt,Taourirt,
3477,Pharmacie Al Qods,pharmacie,0536694510,"83, bd Mly Abdellah , hay Al Massira Taourirt",Taourirt,
4478,Pharmacie AlHikma,pharmacie,0536695681,9 hay Chouhada Taourirt,Taourirt,
986,Pharmacie AlMahatta,pharmacie,0536698507,187 bd. Allal AlFassi hay El Massira Taourirt,Taourirt,
8468,Pharmacie Alaoui,pharmacie,0536679342,Pharmacie Alaoui TAOURIRT,Taourirt,
1012,Pharmacie Amal,pharmacie,0536694082,bd. ElMaghreb ElArabi Taourirt,Taourirt,
2972,Pharmacie Andalouss,pharmacie,0536694130,bd Imam Al Ghazali hay Mokhtar Soussi Taourirt,Taourirt,
9102,Pharmacie Annassim,pharmacie,0536695693,lotiss. Nassim Taourirt - Maroc,Taourirt,
3994,Pharmacie Assad,pharmacie,0536699114,hay El Louissi Taourirt,Taourirt,
1059,Pharmacie Baghdadi,pharmacie,0536698252,1399 place la Marche Verte hay Ennahda Taourirt,Taourirt,
5258,Pharmacie Belkaddar,pharmacie,0536679540,218 av. Mly ElHassan ang. rue Derfoufi Mohamed Taourirt,Taourirt,
2459,Pharmacie Boubkeur,pharmacie,0536679504,223 rue Fkih Ben Salah Taourirt,Taourirt,
7143,Pharmacie Boulevard Med. V,pharmacie,0536679512,1141 bd. Med. V TAOURIRT,Taourirt,
7571,Pharmacie Chifa,pharmacie,0536679233,av. Mly Elhassan ang. bd de France hay Lakdim Taourirt,Taourirt,
923,Pharmacie El Jabri,pharmacie,0536695593,77 bd Mly Abdellah hay Jdid Taourirt,Taourirt,
5143,Pharmacie El Malhi,pharmacie,0536694610,987 hay Takaddoum Taourirt,Taourirt,
3847,Pharmacie Ennahda,pharmacie,0536698424,195 rue ElHoceima hay Ennahda Taourirt,Taourirt,
8970,Pharmacie Ennour,pharmacie,0536679261,968 rue Ifrane hay Nahda Taourirt - Maroc,Taourirt,garde 24h/24
8131,Pharmacie Guemmi,pharmacie,0536679207,Pharmacie Guemmi TAOURIRT,Taourirt,
9158,Pharmacie Karama,pharmacie,0536679278,1644 rue Tendrara hay Takaddoum Taourirt - Maroc,Taourirt,
1844,Pharmacie La Grande Pharmacie,pharmacie,0536694208,11 av de la Résistance hay Jdid Taourirt,Taourirt,
5823,Pharmacie Lafdil,pharmacie,0536698485,521 rue Taounat hay Salam Taourirt,Taourirt,
7967,Pharmacie Masjid Al Khalil,pharmacie,0536695417,"6, bd Mly Abdellah , hay Takaddoum Taourirt",Taourirt,
1135,Pharmacie Mokhtar Soussi,pharmacie,0536694213,1968 Mokhtar Soussi hay Takaddoum TAOURIRT,Taourirt,
4805,Pharmacie Moulay Ali Cherif,pharmacie,0536679733,70 lotiss.My Ali Cherif Taourirt,Taourirt,
5175,Pharmacie Moustaoussaf Al Halfa,pharmacie,0536679242,1376 rue Al Fallah cité Attakaddoum Taourirt,Taourirt,
2344,Pharmacie N°1,pharmacie,0536698715,420 hay Takadoum rue Guenfouda lotiss 20 Août Taourirt,Taourirt,
5788,Pharmacie Oued Za,pharmacie,0536694659,244 X av My Abdellah Taourirt,Taourirt,
3880,Pharmacie Route Dabdou,pharmacie,0536695982,153 X hay Chouhada Taourirt,Taourirt,
7611,Pharmacie Saada,pharmacie,0536698781,"420, rue sidi Ifni , hay Takaddoum Taourirt",Taourirt,
9076,Pharmacie Said,pharmacie,0536694548,237 lot El Massira Taourirt - Maroc,Taourirt,
5747,Pharmacie Takaddoum,pharmacie,0536695300,534 X rue Sidi Chafi hay Takaddoum Taourirt,Taourirt,
244,Pharmacie Taourirt,pharmacie,0536698018,578 rue Smara hay Jdid Taourirt,Taourirt,
4855,Pharmacie la Rocade,pharmacie,0536679083,"105, quartier ElMassira Taourirt",Taourirt,
3310,Pharmacie la Santé,pharmacie,0536679426,"2, av Lycée Al Fath , lotiss. El Massira Taourirt",Taourirt,
158,Pharmacie Aikhlass,pharmacie,0528536084,Centre Aît Laaza TAROUDANT,Taroudant,
1779,Pharmacie Al Masjid,pharmacie,0528551233,Local des Habouss M'Haita TAROUDANT,Taroudant,
2009,Pharmacie AlBaladia,pharmacie,0528551038,48 rue Belkachach TAROUDANT,Taroudant,
2148,Pharmacie AlFadila,pharmacie,0528551186,centre Mechraa ElAin annexe Ouled Mhala n°1 TAROUDANT,Taroudant,
2651,Pharmacie AlKasba,pharmacie,0528850222,Pharmacie AlKasba TAROUDANT,Taroudant,
2795,Pharmacie AlKods,pharmacie,0528551642,bd 20 Août Akniss TAROUDANT,Taroudant,
2910,Pharmacie AlNour,pharmacie,0528850700,228 av. Dakhla hay El Hassani Bouzamarne TAROUDANT,Taroudant,
3182,Pharmacie Aslami,pharmacie,0528216393,Targal Mlalt imm. Khay Taroudant,Taroudant,
323,Pharmacie Aït Iaaza,pharmacie,0528536188,Pharmacie Aït Iaaza TAROUDANT,Taroudant,
6848,Pharmacie Bab Elkhmiss,pharmacie,0528854599,210 av. Brahim Roudani bab ElKhemiss TAROUDANT,Taroudant,
7388,Pharmacie Bab Targhount,pharmacie,0528550050,214 Bd. Mohamed V Bab Targhount Taroudant,Taroudant,
9036,Pharmacie Bab Zorgane,pharmacie,0528850498,300 avenue El Mansour Addahbi Taroudant - Maroc,Taroudant,
7461,Pharmacie El Maadyate,pharmacie,0528551952,5 av Hassan II Hors Bab Zorgane TAROUDANT,Taroudant,
7480,Pharmacie Grande Pharmacie Igherm,pharmacie,0528859311,Igherm Centre TAROUDANT,Taroudant,
7581,Pharmacie Hay ElHassani,pharmacie,0528550123,405 rue Dakhla hay El Hassani Bouzamarne Taroudant,Taroudant,
7642,Pharmacie Hay ElHassani,pharmacie,0525550123,Pharmacie Hay ElHassani TAROUDANT,Taroudant,
7661,Pharmacie Ibn Sina,pharmacie,0528850791,49 av. Mly Rchid Frek Lahbab Taroudant,Taroudant,
7753,Pharmacie Jamaâ Lkbir,pharmacie,0528850252,quartier Benyard TAROUDANT,Taroudant,
7812,Pharmacie Jawad,pharmacie,0528550011,Pharmacie Jawad TAROUDANT,Taroudant,
7833,Pharmacie Jnane Jamaâ,pharmacie,0528850713,hay Alkods imm. Lakhsassi n°12 TAROUDANT,Taroudant,
7875,Pharmacie Jnane Tasrif,pharmacie,0528852885,27 lotiss. Bouhdoud Jnane Tasrif M'Haita Taroudant,Taroudant,
7992,Pharmacie Lahbab,pharmacie,0528550185,16 av. Brahim Roudani TAROUDANT,Taroudant,
8012,Pharmacie Lastah,pharmacie,0528851685,399 hay Mohammadi Taroudant,Taroudant,
8026,Pharmacie Lemhadi,pharmacie,0528216690,Douar Kasbah Lemhadi rte d'agadir TAROUDANT,Taroudant,
8046,Pharmacie Mentaga,pharmacie,0528550037,Pharmacie Mentaga TAROUDANT,Taroudant,
8048,Pharmacie Mhaita,pharmacie,0528550166,Ait Azizou Jnane Tessrif imm. 5 Mhaya TAROUDANT,Taroudant,
10028,Pharmacie Nadim,pharmacie,0660066466,1 rte Sidi Bourja Taroudant,Taroudant,
9587,Pharmacie Nadir,pharmacie,0528521916,15 douar Labaarir cr Zt Sidi Tahar Taroudant - Maroc,Taroudant,
8142,Pharmacie Naoufi,pharmacie,0528852653,557 bd Mohammed V TAROUDANT,Taroudant,
8234,Pharmacie Ouled Bounouna,pharmacie,0528850654,71 av AlMoukaouama TAROUDANT,Taroudant,
8364,Pharmacie Sidi Ou Sidi,pharmacie,0528854033,rue Sidi O Sidi TAROUDANT,Taroudant,
8533,Pharmacie Soussi,pharmacie,0528536262,lot. Essalam bloc E n° 150 Ait Laaza TAROUDANT,Taroudant,
8587,Pharmacie Tafelaget,pharmacie,0528854626,rue Tafelaget TAROUDANT,Taroudant,
9047,Pharmacie Taroudant,pharmacie,0528853194,73 Place Alouine Assarag Taroudant - Maroc,Taroudant,
8773,Pharmacie Zraib,pharmacie,0528550999,87 bd Al Wahda Zraib Old Bounouna TAROUDANT,Taroudant,
7398,Pharmacie des Saadiens,pharmacie,0528551274,235 bd Bir Anzarane Taroudant,Taroudant,
7410,Pharmacie du 20 Août,pharmacie,0528850363,98 X av. du 20 Août Taroudant,Taroudant,
7448,Pharmacie du Sud,pharmacie,0528852259,188 Place Ennasr Taroudant,Taroudant,
8288,Pharmacie principale,pharmacie,0528851342,364 av. 20 août TAROUDANT,Taroudant,
8292,Pharmacie sidi belkass,pharmacie,0528550623,1 rue sidi belkass TAROUDANT,Taroudant,
9685,Pharmacie Foum Zguid,pharmacie,0528806595,Centre Foum Zguid Tata - Maroc,Tata,
208,Nouvelle Pharmacie Taza,autre_point_de_vente,0676892633,36 rte de Fès - Autre ville Taza,Taza,
2556,Pharmacie Aharrach,pharmacie,0535270008,Place Mly ElHassan Taza haut,Taza,
342,Pharmacie Al Gaada,pharmacie,0535284848,rue Sebta Taza,Taza,
1355,Pharmacie Al Massbah,pharmacie,0535283384,24 Hay Jiarine B Taza,Taza,
584,Pharmacie Al Mountazah,pharmacie,0601622727,311 lotiss. Seddik 1 - Autre ville Rte Oujda hay Al Mountazah,Taza,
6186,Pharmacie Anouar La Sophal,pharmacie,0535285190,26 hay Anouar TAZA,Taza,
1187,Pharmacie Assalam,pharmacie,0535672848,49 lotiss. Ourida - Autre ville Gh B Taza,Taza,
9327,Pharmacie Bab Rih,pharmacie,0535270188,50 rue Riad Aznak Taza - Maroc,Taza,
6506,Pharmacie Bab Zitouna,pharmacie,0535270268,bd. My Ismaïl TAZA,Taza,garde 24h/24
7654,Pharmacie Bni Fath,pharmacie,0535285061,Pharmacie Bni Fath TAZA,Taza,
839,Pharmacie Centrale,pharmacie,0535673585,Place de l'Indépendance Taza,Taza,
7617,Pharmacie Centre,pharmacie,0535275231,Pharmacie Centre TAZA,Taza,
6647,Pharmacie El Fath,pharmacie,0535672364,3 av. 11 Janvier hay Tennis TAZA,Taza,
1304,Pharmacie El Koucha,pharmacie,0535270178,hay El Koucha Takaddoum I bloc 4 n°1 Taza,Taza,
9413,Pharmacie ElAlaouiyine,pharmacie,0535282973,hay ElAlaouiyine n°45 Taza - Maroc,Taza,
6299,Pharmacie ElAmal,pharmacie,0535674804,quartier Aviation bloc 3 n°75 TAZA,Taza,
5953,Pharmacie Friouato,pharmacie,0535285766,hay ElMassoudia villa n°3 mosquée Badr TAZA,Taza,
7399,Pharmacie Had Msillah,pharmacie,0535283535,Pharmacie Had Msillah TAZA,Taza,
828,Pharmacie Hay ElHassani Hajra,pharmacie,0535282222,hay ElHassani Jiyarine bloc E n°232 Taza,Taza,
9060,Pharmacie Ibn Rochd,pharmacie,0535672133,85 rue Sultan Abou Elhassan Taza - Maroc,Taza,
6586,Pharmacie Ibnou Baja,pharmacie,0535673075,25 Av. Hassan II imm. Couscous TAZA,Taza,
6946,Pharmacie Imam Malek,pharmacie,0535673609,9 X bd 11 Janvier TAZA,Taza,
9426,Pharmacie Jammaa Lakbir,pharmacie,0535270358,5 bd. Abdelkhalek Torrès Taza - Maroc,Taza,
6423,Pharmacie Jiyarine,pharmacie,0535283703,hay Jiyarine TAZA,Taza,
6518,Pharmacie Lbaladiya,pharmacie,0535285356,110 rue Sfax TAZA,Taza,
8725,Pharmacie Maarid,pharmacie,0535284189,cité Massoudia Taza ElJadida n°253,Taza,
9289,Pharmacie Mabrouka,pharmacie,0538980624,66 lotiss. Mabrouka propreté Dar Safou Taza - Maroc,Taza,
788,Pharmacie Mly Youssef,pharmacie,0535285801,bd. My Youssef résid. Sara n°6 Taza,Taza,
5837,Pharmacie Mouatamir,pharmacie,0535211805,Pharmacie Mouatamir TAZA,Taza,
2625,Pharmacie Omar Khayam,pharmacie,0703050712,17 rte Oujda lotiss. Konouz Taza,Taza,
776,Pharmacie Oued Dahab,pharmacie,0656851775,91 hay Oued Eddahab - Autre ville douar Jdid Taza,Taza,
1747,Pharmacie Ourida,pharmacie,0535673819,111 Avenue Allal Ben Abdallah Taza,Taza,
9025,Pharmacie Principale,pharmacie,0535672582,av. de la gare Taza,Taza,
8995,Pharmacie Rachad,pharmacie,0535285298,hay Rachad bloc 2 n°75 Taza - Maroc,Taza,
7343,Pharmacie Syndicat des Pharmaciens de Taza,pharmacie,0535281813,Syndicat des Pharmaciens de Taza,Taza,
6778,Pharmacie Taza,pharmacie,0535270051,266 lotiss. Koucha TAZA,Taza,
8593,Pharmacie Tizi Ouzli,pharmacie,0535214125,Pharmacie Tizi Ouzli TAZA,Taza,
5942,Pharmacie Victoria,pharmacie,0535281146,Cité Ourida C n°87 TAZA,Taza,
1656,Pharmacie de l'Hôpital,pharmacie,0535673363,15 rue Amssoune hay Ibn Baja Taza,Taza,
7231,Pharmacie de la victoire,pharmacie,0535673459,place Zerktouni TAZA,Taza,
9766,La Grande Pharmacie,autre_point_de_vente,0528862583,38 bd. Mohamed V ville nouvelle Tiznit - Maroc,Tiznit,
850,La Pharmacie Centrale de Tiznit,pharmacie,0528861731,La Pharmacie Centrale de Tiznit,Tiznit,
3218,Pharmacie Abouzaid,pharmacie,0528864590,Pharmacie Abouzaid TIZNIT,Tiznit,
4737,Pharmacie Afrag,pharmacie,0528600788,Pharmacie Afrag TIZNIT,Tiznit,
5889,Pharmacie Al Bahia,pharmacie,0528600070,Pharmacie Al Bahia TIZNIT,Tiznit,
6270,Pharmacie AlKairaouane,pharmacie,0528865984,Pharmacie AlKairaouane TIZNIT,Tiznit,
6651,Pharmacie AlMassira,pharmacie,0528600228,Pharmacie AlMassira TIZNIT,Tiznit,
6865,Pharmacie Atlas,pharmacie,0528601534,Pharmacie Atlas TIZNIT,Tiznit,
6902,Pharmacie Bab Targa,pharmacie,0528601061,Pharmacie Bab Targa TIZNIT,Tiznit,
7007,Pharmacie Bel Haj,pharmacie,0528601782,Pharmacie Bel Haj TIZNIT,Tiznit,
7228,Pharmacie Ben Omar,pharmacie,0528600814,"30, lotiss. Tasskoult , av Mly Hassan Ben Youssef, Afrag Tiznit",Tiznit,
7243,Pharmacie Charif Idrissi,pharmacie,0528602525,Pharmacie Charif Idrissi TIZNIT,Tiznit,
9763,Pharmacie Des Amicales,pharmacie,0528861550,Amicale des fonctionnaires Bloc C n?142 Tiznit - Maroc,Tiznit,
7590,Pharmacie ElMarjane,pharmacie,0528600063,Pharmacie ElMarjane TIZNIT,Tiznit,
10142,Pharmacie ElMers,pharmacie,0528865278,507 rue El Mers Edalha Tiznit,Tiznit,
7663,Pharmacie ElMers,pharmacie,0626417041,Pharmacie ElMers TIZNIT,Tiznit,
7842,Pharmacie Erac,pharmacie,0528300346,Pharmacie Erac TIZNIT,Tiznit,
7945,Pharmacie Essaidia,pharmacie,0528602813,Pharmacie Essaidia TIZNIT,Tiznit,
7987,Pharmacie Europe,pharmacie,0528863545,Pharmacie Europe TIZNIT,Tiznit,
8120,Pharmacie Ibn Sina,pharmacie,0528860285,Pharmacie Ibn Sina TIZNIT,Tiznit,09H A 21H
8230,Pharmacie Idzekri,pharmacie,0528601717,Pharmacie Idzekri TIZNIT,Tiznit,
8298,Pharmacie Ikram,pharmacie,0528602185,Pharmacie Ikram TIZNIT,Tiznit,
8337,Pharmacie La Santé,pharmacie,0528602526,Pharmacie La Santé TIZNIT,Tiznit,00H A 09H
8369,Pharmacie Lakhssass,pharmacie,0528670351,Pharmacie Lakhssass TIZNIT,Tiznit,
8549,Pharmacie Mokhtar Soussi,pharmacie,0528863565,Pharmacie Mokhtar Soussi TIZNIT,Tiznit,
8632,Pharmacie Narjou Chifa,pharmacie,0663578937,Pharmacie Narjou Chifa TIZNIT,Tiznit,
8636,Pharmacie Nassiri,pharmacie,0528600721,Pharmacie Nassiri TIZNIT,Tiznit,
9703,Pharmacie Nouvelle,pharmacie,0528862742,70 av. Sidi Abderrahmane Tiznit - Maroc,Tiznit,
8644,Pharmacie Ouled Jerrar,pharmacie,0528619393,Pharmacie Ouled Jerrar TIZNIT,Tiznit,
8646,Pharmacie Provinciale,pharmacie,0528600775,Pharmacie Provinciale TIZNIT,Tiznit,
8669,Pharmacie Route Goulmim,pharmacie,0528866778,Pharmacie Route Goulmim TIZNIT,Tiznit,
8751,Pharmacie Tighmi,pharmacie,0528616028,Pharmacie Tighmi TIZNIT,Tiznit,
9710,Pharmacie de Tiznit,pharmacie,0528862302,126 rue Hamam Tiznit - Maroc,Tiznit,
7515,Pharmacie du Sud,pharmacie,0528601400,Pharmacie du Sud TIZNIT,Tiznit,
7479,Pharmacie du peuple,pharmacie,0528601755,Pharmacie du peuple TIZNIT,Tiznit,
7501,Pharmacie du souk,pharmacie,0528860200,Pharmacie du souk TIZNIT,Tiznit,
9722,Pharmacie la Plaine du Souss,pharmacie,0528861741,65 Pl. Mechouar Tiznit - Maroc,Tiznit,
